Num,Div,Date,Time,Field,Visitor,TeamV,Home,TeamH
2141,B11P,10/24/2009,6:00 PM,RDGFLDSTRIK-Willis,1227,Arsenal-B11P-Weis,1448,RdgfldRoyalStrikers-B11P-Hernandez
2142,B11P,10/24/2009,11:00 AM,TORP-PulisA,1539,NoValley-B11P-Jamgotchian,1029,Torpedoes-B11P-Chagares
2144,B11P,10/31/2009,1:00 PM,ARS-PHHS1,1212,NoRockland-B11P-Piscopiello,1227,Arsenal-B11P-Weis
2143,B11P,10/31/2009,2:15 PM,FTLEE-MiddleSch,1029,Torpedoes-B11P-Chagares,971,FtLee-B11P-Keller
2145,B11P,10/31/2009,7:30 PM,RDGFLDSTRIK-Willis,1539,NoValley-B11P-Jamgotchian,1448,RdgfldRoyalStrikers-B11P-Hernandez
2148,B11P,11/7/2009,10:30 AM,FTLEE-VanFleetLg,1539,NoValley-B11P-Jamgotchian,971,FtLee-B11P-Keller
2147,B11P,11/7/2009,2:30 PM,NY-NR-NRSA-B,1448,RdgfldRoyalStrikers-B11P-Hernandez,1212,NoRockland-B11P-Piscopiello
2146,B11P,11/7/2009,10:45 AM,TORP-PulisA,1227,Arsenal-B11P-Weis,1029,Torpedoes-B11P-Chagares
2150,B11P,11/14/2009,12:45 PM,NY-NR-NRSA-B,1029,Torpedoes-B11P-Chagares,1212,NoRockland-B11P-Piscopiello
2149,B11P,11/14/2009,7:30 PM,RDGFLDSTRIK-Willis,971,FtLee-B11P-Keller,1448,RdgfldRoyalStrikers-B11P-Hernandez
2151,B11P,11/14/2009,12:00 AM,TBS(V),1227,Arsenal-B11P-Weis,1539,NoValley-B11P-Jamgotchian
2152,B11P,11/21/2009,2:00 PM,ARS-MemorialParkRdg,971,FtLee-B11P-Keller,1227,Arsenal-B11P-Weis
2154,B11P,11/21/2009,3:00 PM,NY-NR-NRSA-B,1539,NoValley-B11P-Jamgotchian,1212,NoRockland-B11P-Piscopiello
