Num,Div,Date,Time,Field,Visitor,TeamV,Home,TeamH,Type
1587,B09EW,10/15/2016,12:00 AM,TBS (H),14499,Montclair-Vanco-BU09EW,13851,Teaneck-Goldwasser-BU09EW,L
1588,B09EW,10/15/2016,12:30 PM,SaddleBR-VeteransFd2,14351,Arsenal-Gross-BU09E,13902,SaddleBR-Guedes-BU09E,L
1589,B09EW,10/15/2016,10:00 AM,SS-St.Catherines,14253,Bergenfield-Busby-BU09EW,13830,GlenRock-Bloomfield-BU09EW,L
1590,B09EW,10/15/2016,10:15 AM,VIK-Ruckman,14432,NoRockland-Glasheen-BU09E,13892,Vikings-Dutton-BU09EW,L
1591,B09EW,10/29/2016,07:30 PM,TEANECK-VoteeFBNorth,14432,NoRockland-Glasheen-BU09E,13851,Teaneck-Goldwasser-BU09EW,L
1592,B09EW,10/29/2016,10:30 AM,MONT-BrookdaleC,13830,GlenRock-Bloomfield-BU09EW,14499,Montclair-Vanco-BU09EW,L
1593,B09EW,10/29/2016,04:00 PM,ARS-Fieldstone4,13892,Vikings-Dutton-BU09EW,14351,Arsenal-Gross-BU09E,L
1594,B09EW,10/29/2016,10:00 AM,BGFD-Vivyen,13902,SaddleBR-Guedes-BU09E,14253,Bergenfield-Busby-BU09EW,L
1595,B09EW,10/22/2016,04:00 PM,ARS-Fieldstone4,14253,Bergenfield-Busby-BU09EW,14351,Arsenal-Gross-BU09E,L
1596,B09EW,10/22/2016,12:00 AM,TBS (V),13851,Teaneck-Goldwasser-BU09EW,13892,Vikings-Dutton-BU09EW,L
1597,B09EW,10/22/2016,12:00 AM,TBS (V),14432,NoRockland-Glasheen-BU09E,13830,GlenRock-Bloomfield-BU09EW,L
1598,B09EW,10/22/2016,11:00 AM,SaddleBR-VeteransFd3,14499,Montclair-Vanco-BU09EW,13902,SaddleBR-Guedes-BU09E,L
1599,B09EW,11/05/2016,12:00 AM,TBS (V),13902,SaddleBR-Guedes-BU09E,14432,NoRockland-Glasheen-BU09E,L
1600,B09EW,11/05/2016,03:45 PM,ARS-Fieldstone4,14499,Montclair-Vanco-BU09EW,14351,Arsenal-Gross-BU09E,L
1601,B09EW,11/05/2016,12:00 AM,TBS (V),13851,Teaneck-Goldwasser-BU09EW,13830,GlenRock-Bloomfield-BU09EW,L
1602,B09EW,11/05/2016,10:00 AM,BGFD-Vivyen,13892,Vikings-Dutton-BU09EW,14253,Bergenfield-Busby-BU09EW,L
1603,B09EW,11/19/2016,08:30 AM,VIK-Wakelee1,13830,GlenRock-Bloomfield-BU09EW,13892,Vikings-Dutton-BU09EW,L
1604,B09EW,11/19/2016,06:00 PM,TEANECK-VoteeSoccerS,13902,SaddleBR-Guedes-BU09E,13851,Teaneck-Goldwasser-BU09EW,L
1605,B09EW,11/19/2016,10:30 AM,MONT-BrookdaleC,14253,Bergenfield-Busby-BU09EW,14499,Montclair-Vanco-BU09EW,L
1606,B09EW,11/19/2016,11:45 AM,NY-NR-NRSA-F,14351,Arsenal-Gross-BU09E,14432,NoRockland-Glasheen-BU09E,L
1607,B09EW,11/12/2016,12:00 AM,TBS (H),13830,GlenRock-Bloomfield-BU09EW,13902,SaddleBR-Guedes-BU09E,L
1608,B09EW,11/12/2016,12:00 AM,TBS (H),14432,NoRockland-Glasheen-BU09E,14253,Bergenfield-Busby-BU09EW,L
1609,B09EW,11/12/2016,10:00 AM,MONT-BrookdaleC,13892,Vikings-Dutton-BU09EW,14499,Montclair-Vanco-BU09EW,L
1610,B09EW,11/12/2016,06:00 PM,TEANECK-VoteeSoccerS,14351,Arsenal-Gross-BU09E,13851,Teaneck-Goldwasser-BU09EW,L
1611,B09F,09/10/2016,12:00 AM,TBS (H),14004,RamapoValley-Palau-BU09H,14500,Montclair-Dreyfuss-BU09F,L
1612,B09F,09/10/2016,10:30 AM,MAR-OrchardSchool,14357,NewMilford-Barlisan-BU09G,14198,Maroons-Browne-BU09F,L
1613,B09F,09/10/2016,12:00 AM,F1,13794,Verona-McHugh-BU09F,14406,GlenRidge-Jordan-BU09F,L
1614,B09F,09/10/2016,12:00 AM,TBS (H),14081,CougarSC-Bigelow-BU09F,13869,Lvngstn-Muser-BU09E,L
1615,B09F,09/17/2016,05:30 PM,VERONA-Liberty,14198,Maroons-Browne-BU09F,13794,Verona-McHugh-BU09F,L
1616,B09F,09/17/2016,10:00 AM,COUGSC-NewWater1,14500,Montclair-Dreyfuss-BU09F,14081,CougarSC-Bigelow-BU09F,L
1617,B09F,09/17/2016,12:15 PM,NMilford-Williams,13869,Lvngstn-Muser-BU09E,14357,NewMilford-Barlisan-BU09G,L
1618,B09F,09/17/2016,12:00 PM,NY-RV-JTS Sport,14406,GlenRidge-Jordan-BU09F,14004,RamapoValley-Palau-BU09H,L
1619,B09F,09/24/2016,01:30 PM,MONT-BrookdaleC,14357,NewMilford-Barlisan-BU09G,14500,Montclair-Dreyfuss-BU09F,L
1620,B09F,09/24/2016,09:00 AM,LIVING-Heritage1,13794,Verona-McHugh-BU09F,13869,Lvngstn-Muser-BU09E,L
1621,B09F,09/24/2016,10:00 AM,NY-RV-JTS Sport,14081,CougarSC-Bigelow-BU09F,14004,RamapoValley-Palau-BU09H,L
1622,B09F,09/24/2016,12:00 AM,F1,14198,Maroons-Browne-BU09F,14406,GlenRidge-Jordan-BU09F,L
1623,B09F,10/01/2016,12:00 AM,TBS (V),14081,CougarSC-Bigelow-BU09F,14406,GlenRidge-Jordan-BU09F,L
1624,B09F,10/01/2016,11:30 AM,NY-RV-JTS Sport,14357,NewMilford-Barlisan-BU09G,14004,RamapoValley-Palau-BU09H,L
1625,B09F,10/01/2016,02:30 PM,VERONA-ForestAve,14500,Montclair-Dreyfuss-BU09F,13794,Verona-McHugh-BU09F,L
1626,B09F,10/01/2016,12:30 PM,MAR-MapleParkEastSm,13869,Lvngstn-Muser-BU09E,14198,Maroons-Browne-BU09F,L
1627,B09F,10/15/2016,05:30 PM,GLENRDGE-WashFld,13869,Lvngstn-Muser-BU09E,14406,GlenRidge-Jordan-BU09F,L
1628,B09F,10/15/2016,10:00 AM,NY-RV-JTS Sport,13794,Verona-McHugh-BU09F,14004,RamapoValley-Palau-BU09H,L
1629,B09F,10/15/2016,03:15 PM,MONT-Henningburg,14198,Maroons-Browne-BU09F,14500,Montclair-Dreyfuss-BU09F,L
1630,B09F,10/15/2016,11:30 AM,COUGSC-NewWater3,14357,NewMilford-Barlisan-BU09G,14081,CougarSC-Bigelow-BU09F,L
1631,B09F,10/22/2016,12:00 AM,TBS (H),14081,CougarSC-Bigelow-BU09F,13794,Verona-McHugh-BU09F,L
1632,B09F,10/22/2016,09:00 AM,NMilford-Williams,14406,GlenRidge-Jordan-BU09F,14357,NewMilford-Barlisan-BU09G,L
1633,B09F,10/22/2016,09:00 AM,MAR-HabernickelPk,14004,RamapoValley-Palau-BU09H,14198,Maroons-Browne-BU09F,L
1634,B09F,10/22/2016,10:30 AM,LIVING-RikerHillES,14500,Montclair-Dreyfuss-BU09F,13869,Lvngstn-Muser-BU09E,L
1635,B09F,10/29/2016,01:00 PM,LIVING-MtPleasant2,14004,RamapoValley-Palau-BU09H,13869,Lvngstn-Muser-BU09E,L
1636,B09F,10/29/2016,10:00 AM,COUGSC-NewWater1,14198,Maroons-Browne-BU09F,14081,CougarSC-Bigelow-BU09F,L
1637,B09F,10/29/2016,12:45 PM,NMilford-Williams,13794,Verona-McHugh-BU09F,14357,NewMilford-Barlisan-BU09G,L
1638,B09F,10/29/2016,09:00 AM,MONT-BrookdaleC,14406,GlenRidge-Jordan-BU09F,14500,Montclair-Dreyfuss-BU09F,L
1639,B09F,11/05/2016,11:00 AM,NMilford-Williams,14198,Maroons-Browne-BU09F,14357,NewMilford-Barlisan-BU09G,L
1640,B09F,11/05/2016,11:30 AM,COUGSC-NewWater2,13869,Lvngstn-Muser-BU09E,14081,CougarSC-Bigelow-BU09F,L
1641,B09F,11/05/2016,11:00 AM,NY-RV-JTS Sport,14500,Montclair-Dreyfuss-BU09F,14004,RamapoValley-Palau-BU09H,L
1642,B09F,11/05/2016,06:00 PM,VERONA-Liberty,14406,GlenRidge-Jordan-BU09F,13794,Verona-McHugh-BU09F,L
1643,B09F,11/12/2016,12:00 AM,TBS (H),14357,NewMilford-Barlisan-BU09G,13869,Lvngstn-Muser-BU09E,L
1644,B09F,11/12/2016,02:15 PM,GLENRDGE-WashFld,14004,RamapoValley-Palau-BU09H,14406,GlenRidge-Jordan-BU09F,L
1645,B09F,11/12/2016,12:00 AM,TBS (B),14081,CougarSC-Bigelow-BU09F,14500,Montclair-Dreyfuss-BU09F,L
1646,B09F,11/12/2016,12:00 AM,TBS (H),13794,Verona-McHugh-BU09F,14198,Maroons-Browne-BU09F,L
1647,B09F,11/19/2016,10:00 AM,COUGSC-NewWater3,14004,RamapoValley-Palau-BU09H,14081,CougarSC-Bigelow-BU09F,L
1648,B09F,11/19/2016,10:30 AM,MAR-OrchardSchool,14406,GlenRidge-Jordan-BU09F,14198,Maroons-Browne-BU09F,L
1649,B09F,11/19/2016,01:30 PM,VERONA-ForestAve,13869,Lvngstn-Muser-BU09E,13794,Verona-McHugh-BU09F,L
1650,B09F,11/19/2016,10:30 AM,NMilford-Williams,14500,Montclair-Dreyfuss-BU09F,14357,NewMilford-Barlisan-BU09G,L
1651,B10BB,09/03/2016,12:00 AM,TBS (L),14147,UnionCity-Medrano-BU10BB,13876,Tenafly-Yanofsky-BU10BB,L
1652,B10BB,09/03/2016,12:00 AM,TBS (L),14201,Maroons-Dutton-BU10BB,14626,FtLee-Thomson-BU10B,L
1653,B10BB,09/03/2016,12:00 AM,TBS (L),13975,Torpedoes-Gjoca-BU10BB,13786,Ironbound-Roldan-BU10A,L
1654,B10BB,09/03/2016,12:00 AM,TBS (L),14119,Arsenal-Cano-BU10BB,14690,Hoboken-Mariniello-BU10BB,L
1655,B10BB,09/03/2016,12:00 AM,TBS (L),14032,JerseyCity-FrancoJr-BU10C,14209,RiverDell-Herrera-BU10B,L
1656,B10BB,09/10/2016,12:30 PM,MAR-MapleParkEastSm,14209,RiverDell-Herrera-BU10B,14201,Maroons-Dutton-BU10BB,L
1657,B10BB,09/10/2016,06:45 PM,UNIONCITY-Marti,13826,GlenRock-Neubart-BU10BB,14147,UnionCity-Medrano-BU10BB,L
1658,B10BB,09/10/2016,05:00 PM,ARS-Fieldstone3,14626,FtLee-Thomson-BU10B,14119,Arsenal-Cano-BU10BB,L
1659,B10BB,09/10/2016,02:30 PM,TORP-Pulis1,13876,Tenafly-Yanofsky-BU10BB,13975,Torpedoes-Gjoca-BU10BB,L
1660,B10BB,09/10/2016,07:45 PM,JC-CochraneCaven,13786,Ironbound-Roldan-BU10A,14032,JerseyCity-FrancoJr-BU10C,L
1661,B10BB,09/17/2016,09:00 AM,FTLEE-VanFleet,14690,Hoboken-Mariniello-BU10BB,14626,FtLee-Thomson-BU10B,L
1662,B10BB,09/17/2016,01:00 PM,TEN-Municipal,14032,JerseyCity-FrancoJr-BU10C,13876,Tenafly-Yanofsky-BU10BB,L
1663,B10BB,09/17/2016,10:30 AM,NWK-IndependencePark,14201,Maroons-Dutton-BU10BB,13786,Ironbound-Roldan-BU10A,L
1664,B10BB,09/17/2016,01:30 PM,RDBH-MS-Sm,14119,Arsenal-Cano-BU10BB,14209,RiverDell-Herrera-BU10B,L
1665,B10BB,09/17/2016,04:30 PM,SS-LowerFaberMustang,13975,Torpedoes-Gjoca-BU10BB,13826,GlenRock-Neubart-BU10BB,L
1666,B10BB,09/24/2016,05:00 PM,ARS-Fieldstone4,13786,Ironbound-Roldan-BU10A,14119,Arsenal-Cano-BU10BB,L
1667,B10BB,09/24/2016,04:30 PM,HOB-1600,14209,RiverDell-Herrera-BU10B,14690,Hoboken-Mariniello-BU10BB,L
1668,B10BB,09/24/2016,01:00 PM,JC-CochraneCaven,13826,GlenRock-Neubart-BU10BB,14032,JerseyCity-FrancoJr-BU10C,L
1669,B10BB,09/24/2016,05:00 PM,MAR-MapleParkWestSm,13876,Tenafly-Yanofsky-BU10BB,14201,Maroons-Dutton-BU10BB,L
1670,B10BB,09/24/2016,01:00 PM,TORP-Pulis2,14147,UnionCity-Medrano-BU10BB,13975,Torpedoes-Gjoca-BU10BB,L
1671,B10BB,10/01/2016,03:30 PM,UNIONCITY-Marti,14032,JerseyCity-FrancoJr-BU10C,14147,UnionCity-Medrano-BU10BB,L
1672,B10BB,10/01/2016,01:30 PM,TEN-Municipal,14119,Arsenal-Cano-BU10BB,13876,Tenafly-Yanofsky-BU10BB,L
1673,B10BB,10/01/2016,01:00 PM,RDBH-Roosevelt,14626,FtLee-Thomson-BU10B,14209,RiverDell-Herrera-BU10B,L
1674,B10BB,10/01/2016,12:00 AM,TBS (H),14201,Maroons-Dutton-BU10BB,13826,GlenRock-Neubart-BU10BB,L
1675,B10BB,10/01/2016,10:30 AM,NWK-IndependencePark,14690,Hoboken-Mariniello-BU10BB,13786,Ironbound-Roldan-BU10A,L
1676,B10BB,10/15/2016,05:00 PM,JC-CochraneCaven,13975,Torpedoes-Gjoca-BU10BB,14032,JerseyCity-FrancoJr-BU10C,L
1677,B10BB,10/15/2016,11:30 AM,FTLEE-VanFleet,13786,Ironbound-Roldan-BU10A,14626,FtLee-Thomson-BU10B,L
1678,B10BB,10/15/2016,03:00 PM,HOB-1600,13876,Tenafly-Yanofsky-BU10BB,14690,Hoboken-Mariniello-BU10BB,L
1679,B10BB,10/15/2016,12:30 PM,MAR-MapleParkEastSm,14147,UnionCity-Medrano-BU10BB,14201,Maroons-Dutton-BU10BB,L
1680,B10BB,10/15/2016,05:00 PM,ARS-Fieldstone4,13826,GlenRock-Neubart-BU10BB,14119,Arsenal-Cano-BU10BB,L
1681,B10BB,10/22/2016,10:00 AM,SS-St.Catherines,14690,Hoboken-Mariniello-BU10BB,13826,GlenRock-Neubart-BU10BB,L
1682,B10BB,10/22/2016,01:00 PM,TORP-Pulis2,14201,Maroons-Dutton-BU10BB,13975,Torpedoes-Gjoca-BU10BB,L
1683,B10BB,10/22/2016,03:15 PM,UNIONCITY-Marti,14119,Arsenal-Cano-BU10BB,14147,UnionCity-Medrano-BU10BB,L
1684,B10BB,10/22/2016,03:00 PM,NWK-IndependencePark,14209,RiverDell-Herrera-BU10B,13786,Ironbound-Roldan-BU10A,L
1685,B10BB,10/22/2016,03:45 PM,TEN-Municipal,14626,FtLee-Thomson-BU10B,13876,Tenafly-Yanofsky-BU10BB,L
1686,B10BB,10/29/2016,10:00 AM,RDBH-MS-Sm,13876,Tenafly-Yanofsky-BU10BB,14209,RiverDell-Herrera-BU10B,L
1687,B10BB,10/29/2016,06:00 PM,HOB-SinatraPkNorth,14147,UnionCity-Medrano-BU10BB,14690,Hoboken-Mariniello-BU10BB,L
1688,B10BB,10/29/2016,01:00 PM,MAR-MapleParkEastSm,14032,JerseyCity-FrancoJr-BU10C,14201,Maroons-Dutton-BU10BB,L
1689,B10BB,10/29/2016,10:30 AM,FTLEE-VanFleet,13826,GlenRock-Neubart-BU10BB,14626,FtLee-Thomson-BU10B,L
1690,B10BB,10/29/2016,04:00 PM,ARS-Fieldstone6,13975,Torpedoes-Gjoca-BU10BB,14119,Arsenal-Cano-BU10BB,L
1691,B10BB,11/05/2016,10:30 AM,TEN-AlpineField,13786,Ironbound-Roldan-BU10A,13876,Tenafly-Yanofsky-BU10BB,L
1692,B10BB,11/05/2016,05:00 PM,JC-CochraneCaven,14119,Arsenal-Cano-BU10BB,14032,JerseyCity-FrancoJr-BU10C,L
1693,B10BB,11/05/2016,01:00 PM,SS-St.Catherines,14209,RiverDell-Herrera-BU10B,13826,GlenRock-Neubart-BU10BB,L
1694,B10BB,11/05/2016,01:00 PM,TORP-Pulis2,14690,Hoboken-Mariniello-BU10BB,13975,Torpedoes-Gjoca-BU10BB,L
1695,B10BB,11/05/2016,02:00 PM,UNIONCITY-Marti,14626,FtLee-Thomson-BU10B,14147,UnionCity-Medrano-BU10BB,L
1696,B10BB,11/12/2016,12:00 AM,TBS (V),14201,Maroons-Dutton-BU10BB,14119,Arsenal-Cano-BU10BB,L
1697,B10BB,11/12/2016,03:00 PM,NWK-IndependencePark,13826,GlenRock-Neubart-BU10BB,13786,Ironbound-Roldan-BU10A,L
1698,B10BB,11/12/2016,04:30 PM,HOB-1600,14032,JerseyCity-FrancoJr-BU10C,14690,Hoboken-Mariniello-BU10BB,L
1699,B10BB,11/12/2016,09:00 AM,RDBH-MS-Sm,14147,UnionCity-Medrano-BU10BB,14209,RiverDell-Herrera-BU10B,L
1700,B10BB,11/12/2016,12:00 AM,TBS (V),13975,Torpedoes-Gjoca-BU10BB,14626,FtLee-Thomson-BU10B,L
1701,B10BB,11/19/2016,05:00 PM,JC-CochraneCaven,14626,FtLee-Thomson-BU10B,14032,JerseyCity-FrancoJr-BU10C,L
1702,B10BB,11/19/2016,01:00 PM,TORP-Pulis1,14209,RiverDell-Herrera-BU10B,13975,Torpedoes-Gjoca-BU10BB,L
1703,B10BB,11/19/2016,05:15 PM,UNIONCITY-Marti,13786,Ironbound-Roldan-BU10A,14147,UnionCity-Medrano-BU10BB,L
1704,B10BB,11/19/2016,01:30 PM,SS-LowerFaberMustang,13876,Tenafly-Yanofsky-BU10BB,13826,GlenRock-Neubart-BU10BB,L
1705,B10BB,11/19/2016,12:15 PM,MAR-MapleParkEastSm,14690,Hoboken-Mariniello-BU10BB,14201,Maroons-Dutton-BU10BB,L
1706,B10BW,09/03/2016,12:00 AM,TBS (L),14023,Sportfriends-Siljanovski-BU10B,14602,Clarkstown-Garcia-BU10BW,L
1707,B10BW,09/03/2016,12:00 AM,TBS (L),14220,Nutley-Hess-BU10B,14501,Montclair-Santos-BU10BW,L
1708,B10BW,09/03/2016,12:00 AM,TBS (L),14208,RiverDell-Weinkauf-BU10A,14315,SCVistula-Wesolowski-BU10B,L
1709,B10BW,09/03/2016,12:00 AM,TBS (L),14461,JerseyCity-Krausche-BU10BW,14230,Belleville-Orellana-BU10B,L
1710,B10BW,09/03/2016,12:00 AM,TBS (L),14689,Hoboken-Orlofsky-BU10BW,13744,NoValley-McAuley-BU10B,L
1711,B10BW,09/10/2016,10:00 AM,RDBH-Roosevelt,14230,Belleville-Orellana-BU10B,14208,RiverDell-Weinkauf-BU10A,L
1712,B10BW,09/10/2016,06:30 PM,JC-CochraneCaven,13785,Ironbound-Pernas-BU10A,14461,JerseyCity-Krausche-BU10BW,L
1713,B10BW,09/10/2016,12:00 AM,TBS (V),14501,Montclair-Santos-BU10BW,14689,Hoboken-Orlofsky-BU10BW,L
1714,B10BW,09/10/2016,08:00 AM,SPORTFRNDS-Turfsmall,13744,NoValley-McAuley-BU10B,14023,Sportfriends-Siljanovski-BU10B,L
1715,B10BW,09/10/2016,01:00 PM,NUT-FatherGlotzbach2,14315,SCVistula-Wesolowski-BU10B,14220,Nutley-Hess-BU10B,L
1716,B10BW,09/17/2016,05:00 PM,GARFLD-Belmont,14689,Hoboken-Orlofsky-BU10BW,14315,SCVistula-Wesolowski-BU10B,L
1717,B10BW,09/17/2016,05:15 PM,NoVAL-Chestnut,14602,Clarkstown-Garcia-BU10BW,13744,NoValley-McAuley-BU10B,L
1718,B10BW,09/17/2016,01:30 PM,BELLE-BellePkSm,14220,Nutley-Hess-BU10B,14230,Belleville-Orellana-BU10B,L
1719,B10BW,09/17/2016,12:00 PM,NWK-IndependencePark,14208,RiverDell-Weinkauf-BU10A,13785,Ironbound-Pernas-BU10A,L
1720,B10BW,09/17/2016,12:30 PM,MONT-BrookdaleStadN,14023,Sportfriends-Siljanovski-BU10B,14501,Montclair-Santos-BU10BW,L
1721,B10BW,09/24/2016,12:00 PM,NUT-MsgnorOwenPk2,13785,Ironbound-Pernas-BU10A,14220,Nutley-Hess-BU10B,L
1722,B10BW,09/24/2016,04:30 PM,HOB-SinatraPkSouth,14230,Belleville-Orellana-BU10B,14689,Hoboken-Orlofsky-BU10BW,L
1723,B10BW,09/24/2016,10:30 AM,RDBH-Roosevelt,14461,JerseyCity-Krausche-BU10BW,14208,RiverDell-Weinkauf-BU10A,L
1724,B10BW,09/24/2016,03:00 PM,NY-CLARK-KennedyPk3,14501,Montclair-Santos-BU10BW,14602,Clarkstown-Garcia-BU10BW,L
1725,B10BW,09/24/2016,08:00 AM,SPORTFRNDS-Turfsmall,14315,SCVistula-Wesolowski-BU10B,14023,Sportfriends-Siljanovski-BU10B,L
1726,B10BW,10/01/2016,09:00 AM,MONT-BrookdaleB,13744,NoValley-McAuley-BU10B,14501,Montclair-Santos-BU10BW,L
1727,B10BW,10/01/2016,05:15 PM,GARFLD-Belmont,14602,Clarkstown-Garcia-BU10BW,14315,SCVistula-Wesolowski-BU10B,L
1728,B10BW,10/01/2016,12:00 PM,NWK-IndependencePark,14689,Hoboken-Orlofsky-BU10BW,13785,Ironbound-Pernas-BU10A,L
1729,B10BW,10/01/2016,06:15 PM,JC-CochraneCaven,14220,Nutley-Hess-BU10B,14461,JerseyCity-Krausche-BU10BW,L
1730,B10BW,10/01/2016,03:30 PM,BELLE-BellePkSm,14023,Sportfriends-Siljanovski-BU10B,14230,Belleville-Orellana-BU10B,L
1731,B10BW,10/15/2016,04:30 PM,HOB-SinatraPkSouth,14461,JerseyCity-Krausche-BU10BW,14689,Hoboken-Orlofsky-BU10BW,L
1732,B10BW,10/15/2016,10:00 AM,NUT-MsgnorOwenPk2,14208,RiverDell-Weinkauf-BU10A,14220,Nutley-Hess-BU10B,L
1733,B10BW,10/15/2016,08:00 AM,SPORTFRNDS-Turfsmall,13785,Ironbound-Pernas-BU10A,14023,Sportfriends-Siljanovski-BU10B,L
1734,B10BW,10/15/2016,02:00 PM,NoVAL-Chestnut,14315,SCVistula-Wesolowski-BU10B,13744,NoValley-McAuley-BU10B,L
1735,B10BW,10/15/2016,01:45 AM,NY-CLARK-KennedyPk3,14230,Belleville-Orellana-BU10B,14602,Clarkstown-Garcia-BU10BW,L
1736,B10BW,10/22/2016,01:30 PM,BELLE-BellePkSm,13744,NoValley-McAuley-BU10B,14230,Belleville-Orellana-BU10B,L
1737,B10BW,10/22/2016,02:45 PM,JC-CochraneCaven,14023,Sportfriends-Siljanovski-BU10B,14461,JerseyCity-Krausche-BU10BW,L
1738,B10BW,10/22/2016,05:00 PM,GARFLD-Belmont,14501,Montclair-Santos-BU10BW,14315,SCVistula-Wesolowski-BU10B,L
1739,B10BW,10/22/2016,10:00 AM,RDBH-MS-Sm,14689,Hoboken-Orlofsky-BU10BW,14208,RiverDell-Weinkauf-BU10A,L
1740,B10BW,10/22/2016,01:30 PM,NWK-IndependencePark,14602,Clarkstown-Garcia-BU10BW,13785,Ironbound-Pernas-BU10A,L
1741,B10BW,10/29/2016,10:45 AM,NY-CLARK-KennedyPk3,14461,JerseyCity-Krausche-BU10BW,14602,Clarkstown-Garcia-BU10BW,L
1742,B10BW,10/29/2016,02:00 PM,NoVAL-Chestnut,13785,Ironbound-Pernas-BU10A,13744,NoValley-McAuley-BU10B,L
1743,B10BW,10/29/2016,04:30 PM,HOB-SinatraPkSouth,14220,Nutley-Hess-BU10B,14689,Hoboken-Orlofsky-BU10BW,L
1744,B10BW,10/29/2016,10:45 AM,MONT-BrookdaleB,14230,Belleville-Orellana-BU10B,14501,Montclair-Santos-BU10BW,L
1745,B10BW,10/29/2016,08:00 AM,SPORTFRNDS-Turfsmall,14208,RiverDell-Weinkauf-BU10A,14023,Sportfriends-Siljanovski-BU10B,L
1746,B10BW,11/05/2016,03:00 PM,NWK-IndependencePark,14501,Montclair-Santos-BU10BW,13785,Ironbound-Pernas-BU10A,L
1747,B10BW,11/05/2016,03:15 PM,BELLE-BellePkSm,14315,SCVistula-Wesolowski-BU10B,14230,Belleville-Orellana-BU10B,L
1748,B10BW,11/05/2016,06:15 PM,JC-CochraneCaven,13744,NoValley-McAuley-BU10B,14461,JerseyCity-Krausche-BU10BW,L
1749,B10BW,11/05/2016,03:00 PM,NUT-MsgnorOwenPk2,14023,Sportfriends-Siljanovski-BU10B,14220,Nutley-Hess-BU10B,L
1750,B10BW,11/05/2016,12:00 PM,RDBH-Roosevelt,14602,Clarkstown-Garcia-BU10BW,14208,RiverDell-Weinkauf-BU10A,L
1751,B10BW,11/12/2016,12:15 PM,NY-CLARK-KennedyPk3,14220,Nutley-Hess-BU10B,14602,Clarkstown-Garcia-BU10BW,L
1752,B10BW,11/12/2016,09:45 AM,SPORTFRNDS-Turfsmall,14689,Hoboken-Orlofsky-BU10BW,14023,Sportfriends-Siljanovski-BU10B,L
1753,B10BW,11/12/2016,12:00 AM,TBS (H),14208,RiverDell-Weinkauf-BU10A,13744,NoValley-McAuley-BU10B,L
1754,B10BW,11/12/2016,07:00 PM,GARFLD-Belmont,13785,Ironbound-Pernas-BU10A,14315,SCVistula-Wesolowski-BU10B,L
1755,B10BW,11/12/2016,12:00 AM,TBS (H),14461,JerseyCity-Krausche-BU10BW,14501,Montclair-Santos-BU10BW,L
1756,B10BW,11/19/2016,09:00 AM,RDBH-Roosevelt,14501,Montclair-Santos-BU10BW,14208,RiverDell-Weinkauf-BU10A,L
1757,B10BW,11/19/2016,12:00 PM,NUT-MsgnorOwenPk2,13744,NoValley-McAuley-BU10B,14220,Nutley-Hess-BU10B,L
1758,B10BW,11/19/2016,10:30 AM,NWK-IndependencePark,14230,Belleville-Orellana-BU10B,13785,Ironbound-Pernas-BU10A,L
1759,B10BW,11/19/2016,04:30 PM,HOB-1600,14602,Clarkstown-Garcia-BU10BW,14689,Hoboken-Orlofsky-BU10BW,L
1760,B10BW,11/19/2016,06:15 PM,JC-CochraneCaven,14315,SCVistula-Wesolowski-BU10B,14461,JerseyCity-Krausche-BU10BW,L
1761,B10CB,11/19/2016,12:00 PM,NWK-IndependencePark,14143,RYSA-Harmer-BU10C,14681,Ironbound-Soares-BU10C,L
1762,B10CB,11/19/2016,02:30 PM,AMER-LionsNorthSmall,14672,Nutley-Vinueza-BU10C,13770,Americans-Tramontozzi-BU10CB,L
1763,B10CB,11/19/2016,03:00 PM,LYND-RecCtrFld4,14048,Rutherford-Remias-BU10C,13949,Lyndhurst-Dasler-BU10C,L
1764,B10CB,11/19/2016,09:00 AM,SaddleBR-VeteransFd2,14554,WorldClassFC-Hurtado-BU10C,13901,SaddleBR-Apgar-BU10C,L
1765,B10CB,11/19/2016,06:00 PM,TEANECK-VoteeFBNorth,14284,Aviators-DeGennaro-BU10CB,13853,Teaneck-Sanchez-BU10CB,L
1766,B10CB,09/10/2016,12:00 AM,TBS (V),13853,Teaneck-Sanchez-BU10CB,14672,Nutley-Vinueza-BU10C,L
1767,B10CB,09/10/2016,12:00 PM,AVIA-Wright/Teterbor,14202,Maroons-Dutton-BU10CB,14284,Aviators-DeGennaro-BU10CB,L
1768,B10CB,09/10/2016,09:00 AM,RYSA-Heights,13901,SaddleBR-Apgar-BU10C,14143,RYSA-Harmer-BU10C,L
1769,B10CB,09/10/2016,03:30 PM,RUTH-Memorial3,13770,Americans-Tramontozzi-BU10CB,14048,Rutherford-Remias-BU10C,L
1770,B10CB,09/10/2016,01:30 PM,NY-WC-SmTurf6,13949,Lyndhurst-Dasler-BU10C,14554,WorldClassFC-Hurtado-BU10C,L
1771,B10CB,09/17/2016,04:15 PM,AMER-LionsSouthSmall,14554,WorldClassFC-Hurtado-BU10C,13770,Americans-Tramontozzi-BU10CB,L
1772,B10CB,09/17/2016,04:45 PM,LYND-RecCtrFld4,14143,RYSA-Harmer-BU10C,13949,Lyndhurst-Dasler-BU10C,L
1773,B10CB,09/17/2016,01:00 PM,MAR-MapleParkWestSm,14672,Nutley-Vinueza-BU10C,14202,Maroons-Dutton-BU10CB,L
