Num,Div,Date,Time,Field,Visitor,TeamV,Home,TeamH,Type
2168,B11A,11/12/2016,12:45 PM,NWK-Riverbank,14647,Ironbound-Machado-BU11A,13787,Ironbound-Lavrador-BU11P,
2169,B11A,11/12/2016,06:00 PM,HOB-1600,14117,Arsenal-Clancy-BU11AB,14692,Hoboken-Gallagher-BU11A,
2170,B11A,11/12/2016,12:00 AM,TBS (H),14084,CougarSC-Schwartz-BU11A,14205,RiverDell-Musano-BU11A,
2171,B11A,11/12/2016,12:00 AM,TBS (V),13977,Torpedoes-Duka-BU11AB,14116,Arsenal-Gross-BU11A,
2172,B11A,11/05/2016,05:00 PM,ARS-Fieldstone5,13977,Torpedoes-Duka-BU11AB,14117,Arsenal-Clancy-BU11AB,
2173,B11A,11/19/2016,02:15 PM,NWK-Riverbank,14116,Arsenal-Gross-BU11A,13787,Ironbound-Lavrador-BU11P,
2174,B11A,11/19/2016,04:30 PM,NWK-Riverbank,14205,RiverDell-Musano-BU11A,14647,Ironbound-Machado-BU11A,
2175,B11A,11/19/2016,12:00 AM,TBS (H),14692,Hoboken-Gallagher-BU11A,14084,CougarSC-Schwartz-BU11A,
2176,B11B,09/10/2016,12:00 AM,TBS (H),13748,NoValley-Vaghasia-BU11B,14550,WOrange-Turnbull-BU11B,
2177,B11B,09/10/2016,03:30 PM,UNIONCITY-Marti,14021,Sportfriends-Giovatto-BU11C,14148,UnionCity-Ramos-BU11B,
2178,B11B,09/10/2016,09:00 AM,MAR-HabernickelPk,14227,Belleville-Rodriguez-BU11B,14256,Maroons-Zegarra-BU11AB,
2179,B11B,09/10/2016,04:00 PM,CLIF-Latteri,14106,SaddleBR-Espinoza-BU11B,14592,Broncos-Guzman-BU11B,
2180,B11B,09/17/2016,09:00 AM,SaddleBR-VeteransFd2,14256,Maroons-Zegarra-BU11AB,14106,SaddleBR-Espinoza-BU11B,
2181,B11B,09/17/2016,10:00 AM,BELLE-BellePkSm,14550,WOrange-Turnbull-BU11B,14227,Belleville-Rodriguez-BU11B,
2182,B11B,09/17/2016,12:30 PM,NoVAL-Chestnut,14148,UnionCity-Ramos-BU11B,13748,NoValley-Vaghasia-BU11B,
2183,B11B,09/17/2016,09:45 AM,SPORTFRNDS-Turfsmall,14592,Broncos-Guzman-BU11B,14021,Sportfriends-Giovatto-BU11C,
2184,B11B,09/24/2016,03:15 PM,UNIONCITY-Marti,14592,Broncos-Guzman-BU11B,14148,UnionCity-Ramos-BU11B,
2185,B11B,09/24/2016,03:15 PM,WORANGE-Oconnor,14106,SaddleBR-Espinoza-BU11B,14550,WOrange-Turnbull-BU11B,
2186,B11B,09/24/2016,10:45 AM,MAR-HabernickelPk,14021,Sportfriends-Giovatto-BU11C,14256,Maroons-Zegarra-BU11AB,
2187,B11B,09/24/2016,10:15 AM,NoVAL-Chestnut,14227,Belleville-Rodriguez-BU11B,13748,NoValley-Vaghasia-BU11B,
2188,B11B,10/01/2016,05:00 PM,UNIONCITY-Marti,14227,Belleville-Rodriguez-BU11B,14148,UnionCity-Ramos-BU11B,
2189,B11B,10/01/2016,03:00 PM,CLIF-Latteri,14256,Maroons-Zegarra-BU11AB,14592,Broncos-Guzman-BU11B,
2190,B11B,10/01/2016,09:30 AM,SPORTFRNDS-Turfsmall,14550,WOrange-Turnbull-BU11B,14021,Sportfriends-Giovatto-BU11C,
2191,B11B,10/01/2016,09:00 AM,SaddleBR-VeteransFd3,13748,NoValley-Vaghasia-BU11B,14106,SaddleBR-Espinoza-BU11B,
2192,B11B,10/15/2016,10:45 AM,NoVAL-Chestnut,14021,Sportfriends-Giovatto-BU11C,13748,NoValley-Vaghasia-BU11B,
2193,B11B,10/15/2016,10:00 AM,BELLE-BellePkSm,14106,SaddleBR-Espinoza-BU11B,14227,Belleville-Rodriguez-BU11B,
2194,B11B,10/15/2016,04:15 PM,WORANGE-Oconnor,14592,Broncos-Guzman-BU11B,14550,WOrange-Turnbull-BU11B,
2195,B11B,10/15/2016,02:30 PM,MAR-MapleParkWestSm,14148,UnionCity-Ramos-BU11B,14256,Maroons-Zegarra-BU11AB,
2196,B11B,10/22/2016,12:30 PM,MAR-MapleParkWestSm,14550,WOrange-Turnbull-BU11B,14256,Maroons-Zegarra-BU11AB,
2197,B11B,10/22/2016,04:30 PM,CLIF-Latteri,13748,NoValley-Vaghasia-BU11B,14592,Broncos-Guzman-BU11B,
2198,B11B,10/22/2016,04:30 PM,UNIONCITY-Marti,14106,SaddleBR-Espinoza-BU11B,14148,UnionCity-Ramos-BU11B,
2199,B11B,10/22/2016,08:00 AM,SPORTFRNDS-Turfsmall,14227,Belleville-Rodriguez-BU11B,14021,Sportfriends-Giovatto-BU11C,
2200,B11B,10/29/2016,01:45 PM,BELLE-BellePkSm,14592,Broncos-Guzman-BU11B,14227,Belleville-Rodriguez-BU11B,
2201,B11B,10/29/2016,10:45 AM,NoVAL-Chestnut,14256,Maroons-Zegarra-BU11AB,13748,NoValley-Vaghasia-BU11B,
2202,B11B,10/29/2016,09:00 AM,SaddleBR-VeteransFd3,14021,Sportfriends-Giovatto-BU11C,14106,SaddleBR-Espinoza-BU11B,
2203,B11B,10/29/2016,03:15 PM,WORANGE-Oconnor,14148,UnionCity-Ramos-BU11B,14550,WOrange-Turnbull-BU11B,
2204,B11B,11/05/2016,09:00 AM,SaddleBR-VeteransFd2,14592,Broncos-Guzman-BU11B,14106,SaddleBR-Espinoza-BU11B,
2205,B11B,11/05/2016,08:00 AM,SPORTFRNDS-Turfsmall,14148,UnionCity-Ramos-BU11B,14021,Sportfriends-Giovatto-BU11C,
2206,B11B,11/05/2016,12:30 PM,NoVAL-Chestnut,14550,WOrange-Turnbull-BU11B,13748,NoValley-Vaghasia-BU11B,
2207,B11B,11/05/2016,11:45 AM,BELLE-BellePkSm,14256,Maroons-Zegarra-BU11AB,14227,Belleville-Rodriguez-BU11B,
2208,B11B,11/12/2016,12:00 AM,TBS (V),13748,NoValley-Vaghasia-BU11B,14148,UnionCity-Ramos-BU11B,
2209,B11B,11/12/2016,01:15 PM,MAR-MapleParkWestSm,14106,SaddleBR-Espinoza-BU11B,14256,Maroons-Zegarra-BU11AB,
2210,B11B,11/12/2016,12:00 PM,WORANGE-Oconnor,14227,Belleville-Rodriguez-BU11B,14550,WOrange-Turnbull-BU11B,
2211,B11B,11/12/2016,02:30 PM,CLIF-Latteri,14021,Sportfriends-Giovatto-BU11C,14592,Broncos-Guzman-BU11B,
2212,B11B,11/19/2016,08:00 AM,SPORTFRNDS-Turfsmall,14256,Maroons-Zegarra-BU11AB,14021,Sportfriends-Giovatto-BU11C,
2213,B11B,11/19/2016,01:45 PM,BELLE-BellePkSm,13748,NoValley-Vaghasia-BU11B,14227,Belleville-Rodriguez-BU11B,
2214,B11B,11/19/2016,02:30 PM,CLIF-Latteri,14148,UnionCity-Ramos-BU11B,14592,Broncos-Guzman-BU11B,
2215,B11B,11/19/2016,12:00 AM,TBS (H),14550,WOrange-Turnbull-BU11B,14106,SaddleBR-Espinoza-BU11B,
2216,B11BB,09/10/2016,12:00 AM,TBS (V),14510,Montclair-Grbic-BU11BB,14456,Dragons-Morrison-BU11B,
2217,B11BB,09/10/2016,10:30 AM,WYNE-McCoogPark,14375,Spartan-Linder-BU11B,13719,WayneBG-Borchard-BU11B,
2218,B11BB,09/10/2016,12:00 PM,HOT-Finch,14258,Maroons-Rau-BU11BB,14289,Hotspur-Capuano-BU11BB,
2219,B11BB,09/10/2016,03:30 PM,HACK-Johnson2,14213,RYSA-Lovette-BU11B,14248,Hackensack-Guima-BU11C,
2220,B11BB,09/17/2016,10:00 AM,SPAR-WestbrkSmall,14289,Hotspur-Capuano-BU11BB,14375,Spartan-Linder-BU11B,
2221,B11BB,09/17/2016,09:00 AM,RYSA-Heights,14456,Dragons-Morrison-BU11B,14213,RYSA-Lovette-BU11B,
2222,B11BB,09/17/2016,11:15 AM,MONT-Mountainside,13719,WayneBG-Borchard-BU11B,14510,Montclair-Grbic-BU11BB,
2223,B11BB,09/17/2016,09:00 AM,MAR-HabernickelPk,14248,Hackensack-Guima-BU11C,14258,Maroons-Rau-BU11BB,
2224,B11BB,09/24/2016,12:30 PM,MONT-BrookdaleB,14213,RYSA-Lovette-BU11B,14510,Montclair-Grbic-BU11BB,
2225,B11BB,09/24/2016,12:30 PM,DRAG-WestvalePkSmall,14258,Maroons-Rau-BU11BB,14456,Dragons-Morrison-BU11B,
2226,B11BB,09/24/2016,03:30 PM,HACK-Johnson2,14375,Spartan-Linder-BU11B,14248,Hackensack-Guima-BU11C,
2227,B11BB,09/24/2016,09:00 AM,WYNE-McCoogPark,14289,Hotspur-Capuano-BU11BB,13719,WayneBG-Borchard-BU11B,
2228,B11BB,10/01/2016,09:00 AM,WYNE-McCoogPark,14213,RYSA-Lovette-BU11B,13719,WayneBG-Borchard-BU11B,
2229,B11BB,10/01/2016,01:30 PM,HOT-Adorno,14248,Hackensack-Guima-BU11C,14289,Hotspur-Capuano-BU11BB,
2230,B11BB,10/01/2016,10:00 AM,SPAR-WestbrkSmall,14456,Dragons-Morrison-BU11B,14375,Spartan-Linder-BU11B,
2231,B11BB,10/01/2016,12:30 PM,MAR-MapleParkWestSm,14510,Montclair-Grbic-BU11BB,14258,Maroons-Rau-BU11BB,
2232,B11BB,10/15/2016,02:00 PM,HACK-Johnson2,13719,WayneBG-Borchard-BU11B,14248,Hackensack-Guima-BU11C,
2233,B11BB,10/15/2016,12:00 AM,F1,14375,Spartan-Linder-BU11B,14510,Montclair-Grbic-BU11BB,
2234,B11BB,10/15/2016,10:30 AM,RYSA-Heights,14258,Maroons-Rau-BU11BB,14213,RYSA-Lovette-BU11B,
2235,B11BB,10/15/2016,02:00 PM,DRAG-WestvalePkSmall,14289,Hotspur-Capuano-BU11BB,14456,Dragons-Morrison-BU11B,
2236,B11BB,10/22/2016,01:30 PM,WYNE-McCoogPark,14258,Maroons-Rau-BU11BB,13719,WayneBG-Borchard-BU11B,
2237,B11BB,10/22/2016,01:00 PM,HOT-Adorno,14510,Montclair-Grbic-BU11BB,14289,Hotspur-Capuano-BU11BB,
2238,B11BB,10/22/2016,03:30 PM,HACK-Johnson2,14456,Dragons-Morrison-BU11B,14248,Hackensack-Guima-BU11C,
2239,B11BB,10/22/2016,10:00 AM,SPAR-WestbrkSmall,14213,RYSA-Lovette-BU11B,14375,Spartan-Linder-BU11B,
2240,B11BB,10/29/2016,09:00 AM,MAR-HabernickelPk,14375,Spartan-Linder-BU11B,14258,Maroons-Rau-BU11BB,
2241,B11BB,10/29/2016,01:00 PM,DRAG-WestvalePkSmall,13719,WayneBG-Borchard-BU11B,14456,Dragons-Morrison-BU11B,
2242,B11BB,10/29/2016,11:15 AM,RYSA-Heights,14289,Hotspur-Capuano-BU11BB,14213,RYSA-Lovette-BU11B,
2243,B11BB,10/29/2016,09:00 AM,MONT-BrookdaleB,14248,Hackensack-Guima-BU11C,14510,Montclair-Grbic-BU11BB,
2244,B11BB,11/05/2016,10:45 AM,MONT-BrookdaleB,14456,Dragons-Morrison-BU11B,14510,Montclair-Grbic-BU11BB,
2245,B11BB,11/05/2016,10:30 AM,RYSA-Heights,14248,Hackensack-Guima-BU11C,14213,RYSA-Lovette-BU11B,
2246,B11BB,11/05/2016,12:00 AM,TBS (V),13719,WayneBG-Borchard-BU11B,14375,Spartan-Linder-BU11B,
2247,B11BB,11/05/2016,12:30 PM,MAR-MapleParkWestSm,14289,Hotspur-Capuano-BU11BB,14258,Maroons-Rau-BU11BB,
2248,B11BB,11/12/2016,12:00 AM,TBS (V),14375,Spartan-Linder-BU11B,14289,Hotspur-Capuano-BU11BB,
2249,B11BB,11/12/2016,12:00 AM,TBS (V),14258,Maroons-Rau-BU11BB,14248,Hackensack-Guima-BU11C,
2250,B11BB,11/12/2016,12:00 AM,TBS (V),14510,Montclair-Grbic-BU11BB,13719,WayneBG-Borchard-BU11B,
2251,B11BB,11/12/2016,12:45 PM,DRAG-WestvalePkSmall,14213,RYSA-Lovette-BU11B,14456,Dragons-Morrison-BU11B,
2252,B11BB,11/19/2016,09:00 AM,MAR-HabernickelPk,14456,Dragons-Morrison-BU11B,14258,Maroons-Rau-BU11BB,
2253,B11BB,11/19/2016,01:45 PM,HOT-Finch,13719,WayneBG-Borchard-BU11B,14289,Hotspur-Capuano-BU11BB,
2254,B11BB,11/19/2016,11:00 AM,RYSA-Heights,14510,Montclair-Grbic-BU11BB,14213,RYSA-Lovette-BU11B,
2255,B11BB,11/19/2016,02:30 PM,SPAR-WestbrkSmall,14248,Hackensack-Guima-BU11C,14375,Spartan-Linder-BU11B,
2256,B11BW,09/03/2016,12:00 AM,TBS (L),14108,Warriors-daSilva-BU11C,13880,Tenafly-Gonzalez-BU11BW,
2257,B11BW,09/03/2016,12:00 AM,TBS (L),14508,Montclair-Branciforte-BU11BW,13920,RdgfldPk-Craft-BU11C,
2258,B11BW,09/03/2016,12:00 AM,TBS (L),14619,Elmwood Pk-Scolaro-BU11C,14006,RamapoValley-Legg-BU11C,
2259,B11BW,09/03/2016,12:00 AM,TBS (L),13824,GlenRock-Kochman-BU11BW,14485,CougarUtd-Stogioglou-BU10B,
2260,B11BW,09/03/2016,12:00 AM,TBS (L),13774,Americans-Haller-BU11BW,14206,RiverDell-Madonia-BU11B,
2261,B11BW,09/10/2016,11:45 AM,NY-RV-JTS Sport,14662,ENGLWD-Gomez-BU11D,14006,RamapoValley-Legg-BU11C,
2262,B11BW,09/10/2016,12:00 AM,TBS (V),14485,CougarUtd-Stogioglou-BU10B,14108,Warriors-daSilva-BU11C,
2263,B11BW,09/10/2016,12:00 PM,SS-LowerFaberMustang,14206,RiverDell-Madonia-BU11B,13824,GlenRock-Kochman-BU11BW,
2264,B11BW,09/10/2016,12:00 AM,TBS (H),14619,Elmwood Pk-Scolaro-BU11C,14508,Montclair-Branciforte-BU11BW,
2265,B11BW,09/10/2016,12:00 AM,TBS (V),13920,RdgfldPk-Craft-BU11C,13774,Americans-Haller-BU11BW,
2266,B11BW,09/17/2016,12:15 PM,RDGFLDPK-Hobart,13824,GlenRock-Kochman-BU11BW,13920,RdgfldPk-Craft-BU11C,
2267,B11BW,09/17/2016,11:15 AM,AMER-Presentation,14619,Elmwood Pk-Scolaro-BU11C,13774,Americans-Haller-BU11BW,
2268,B11BW,09/17/2016,01:45 PM,COUGUTD-ReaganSmall2,13880,Tenafly-Gonzalez-BU11BW,14485,CougarUtd-Stogioglou-BU10B,
2269,B11BW,09/17/2016,03:00 PM,RDBH-MS-Sm,14108,Warriors-daSilva-BU11C,14206,RiverDell-Madonia-BU11B,
2270,B11BW,09/17/2016,09:00 AM,Englewood-Denning,14508,Montclair-Branciforte-BU11BW,14662,ENGLWD-Gomez-BU11D,
2271,B11BW,09/24/2016,02:45 PM,AMER-LionsSouthSmall,14662,ENGLWD-Gomez-BU11D,13774,Americans-Haller-BU11BW,
2272,B11BW,09/24/2016,01:00 PM,TEN-Municipal,14206,RiverDell-Madonia-BU11B,13880,Tenafly-Gonzalez-BU11BW,
2273,B11BW,09/24/2016,03:30 PM,WALD-HSTurf-1,13920,RdgfldPk-Craft-BU11C,14108,Warriors-daSilva-BU11C,
2274,B11BW,09/24/2016,10:45 AM,MONT-BrookdaleB,14006,RamapoValley-Legg-BU11C,14508,Montclair-Branciforte-BU11BW,
2275,B11BW,09/24/2016,03:00 PM,SS-Memorial,14619,Elmwood Pk-Scolaro-BU11C,13824,GlenRock-Kochman-BU11BW,
2276,B11BW,10/01/2016,12:00 AM,TBS (V),14485,CougarUtd-Stogioglou-BU10B,14206,RiverDell-Madonia-BU11B,
2277,B11BW,10/01/2016,09:00 AM,Englewood-Denning,13824,GlenRock-Kochman-BU11BW,14662,ENGLWD-Gomez-BU11D,
2278,B11BW,10/01/2016,02:45 PM,NY-RV-Suffern MS2,13774,Americans-Haller-BU11BW,14006,RamapoValley-Legg-BU11C,
2279,B11BW,10/01/2016,02:00 PM,RDGFLDPK-Hobart,13880,Tenafly-Gonzalez-BU11BW,13920,RdgfldPk-Craft-BU11C,
2280,B11BW,10/01/2016,02:30 PM,WALD-HSTurf-1,14619,Elmwood Pk-Scolaro-BU11C,14108,Warriors-daSilva-BU11C,
2281,B11BW,10/15/2016,09:30 AM,AMER-Presentation,14508,Montclair-Branciforte-BU11BW,13774,Americans-Haller-BU11BW,
2282,B11BW,10/15/2016,03:00 PM,SS-Memorial,14006,RamapoValley-Legg-BU11C,13824,GlenRock-Kochman-BU11BW,
2283,B11BW,10/15/2016,12:00 PM,WALD-HSTurf-1,14662,ENGLWD-Gomez-BU11D,14108,Warriors-daSilva-BU11C,
2284,B11BW,10/15/2016,03:00 PM,TEN-Municipal,14619,Elmwood Pk-Scolaro-BU11C,13880,Tenafly-Gonzalez-BU11BW,
2285,B11BW,10/15/2016,02:30 PM,COUGUTD-ReaganSmall2,13920,RdgfldPk-Craft-BU11C,14485,CougarUtd-Stogioglou-BU10B,
2286,B11BW,10/22/2016,12:30 PM,COUGUTD-ReaganSmall2,14619,Elmwood Pk-Scolaro-BU11C,14485,CougarUtd-Stogioglou-BU10B,
2287,B11BW,10/22/2016,09:00 AM,Englewood-Denning,13880,Tenafly-Gonzalez-BU11BW,14662,ENGLWD-Gomez-BU11D,
2288,B11BW,10/22/2016,10:45 AM,MONT-BrookdaleC,13824,GlenRock-Kochman-BU11BW,14508,Montclair-Branciforte-BU11BW,
2289,B11BW,10/22/2016,01:45 PM,RDGFLDPK-Hobart,14206,RiverDell-Madonia-BU11B,13920,RdgfldPk-Craft-BU11C,
2290,B11BW,10/22/2016,11:45 AM,NY-RV-JTS Sport,14108,Warriors-daSilva-BU11C,14006,RamapoValley-Legg-BU11C,
2291,B11BW,10/29/2016,01:30 PM,TEN-Municipal,14006,RamapoValley-Legg-BU11C,13880,Tenafly-Gonzalez-BU11BW,
2292,B11BW,10/29/2016,01:00 PM,RDBH-MS-Sm,14619,Elmwood Pk-Scolaro-BU11C,14206,RiverDell-Madonia-BU11B,
2293,B11BW,10/29/2016,02:30 PM,COUGUTD-ReaganSmall2,14662,ENGLWD-Gomez-BU11D,14485,CougarUtd-Stogioglou-BU10B,
2294,B11BW,10/29/2016,01:30 PM,SS-LowerFaberMustang,13774,Americans-Haller-BU11BW,13824,GlenRock-Kochman-BU11BW,
2295,B11BW,10/29/2016,12:00 PM,WALD-HSTurf-1,14508,Montclair-Branciforte-BU11BW,14108,Warriors-daSilva-BU11C,
2296,B11BW,11/05/2016,01:45 PM,RDGFLDPK-Hobart,14619,Elmwood Pk-Scolaro-BU11C,13920,RdgfldPk-Craft-BU11C,
2297,B11BW,11/05/2016,02:15 PM,AMER-GuardianAngel,14108,Warriors-daSilva-BU11C,13774,Americans-Haller-BU11BW,
2298,B11BW,11/05/2016,12:30 PM,MONT-BrookdaleB,13880,Tenafly-Gonzalez-BU11BW,14508,Montclair-Branciforte-BU11BW,
2299,B11BW,11/05/2016,02:00 PM,NY-RV-JTS Sport,14485,CougarUtd-Stogioglou-BU10B,14006,RamapoValley-Legg-BU11C,
2300,B11BW,11/05/2016,09:00 AM,Englewood-Denning,14206,RiverDell-Madonia-BU11B,14662,ENGLWD-Gomez-BU11D,
2301,B11BW,11/12/2016,12:30 PM,WALD-HSTurf-1,13824,GlenRock-Kochman-BU11BW,14108,Warriors-daSilva-BU11C,
2302,B11BW,11/12/2016,12:00 AM,TBS (V),14508,Montclair-Branciforte-BU11BW,14485,CougarUtd-Stogioglou-BU10B,
2303,B11BW,11/12/2016,12:00 AM,TBS (V),13774,Americans-Haller-BU11BW,13880,Tenafly-Gonzalez-BU11BW,
2304,B11BW,11/12/2016,04:00 PM,RDGFLDPK-Hobart,14662,ENGLWD-Gomez-BU11D,13920,RdgfldPk-Craft-BU11C,
2305,B11BW,11/12/2016,12:00 PM,RDBH-MS-Sm,14006,RamapoValley-Legg-BU11C,14206,RiverDell-Madonia-BU11B,
2306,B11BW,11/19/2016,02:15 PM,MONT-BrookdaleB,14206,RiverDell-Madonia-BU11B,14508,Montclair-Branciforte-BU11BW,
2307,B11BW,11/19/2016,11:45 AM,NY-RV-JTS Sport,13920,RdgfldPk-Craft-BU11C,14006,RamapoValley-Legg-BU11C,
2308,B11BW,11/19/2016,09:00 AM,Englewood-Denning,14619,Elmwood Pk-Scolaro-BU11C,14662,ENGLWD-Gomez-BU11D,
2309,B11BW,11/19/2016,01:00 PM,AMER-LionsSouthSmall,14485,CougarUtd-Stogioglou-BU10B,13774,Americans-Haller-BU11BW,
2310,B11BW,11/19/2016,03:00 PM,SS-Memorial,13880,Tenafly-Gonzalez-BU11BW,13824,GlenRock-Kochman-BU11BW,
2311,B11CB,09/10/2016,02:45 PM,TORP-Pulis2,14118,Arsenal-Sylvester-BU11CB,14059,Torpedoes-Ocampos-BU11CB,
2312,B11CB,09/10/2016,08:00 AM,VIK-Ruckman,14629,FtLee-Lee-BU11C,13893,Vikings-Dickstein-BU11CB,
2313,B11CB,09/10/2016,11:00 AM,FAIRVIEW-English,14555,WorldClassFC-Miller-BU11CB,14576,Fairview-Florez-BU11CB,
2314,B11CB,09/10/2016,12:00 AM,TBS (B),13913,Emerson-lachman-BU11C,14410,GlenRidge-Arnett-BU11C,
2315,B11CB,09/17/2016,12:00 PM,FTLEE-VanFleet,14410,GlenRidge-Arnett-BU11C,14629,FtLee-Lee-BU11C,
2316,B11CB,09/17/2016,02:00 PM,EM-HSTurf2Small,14576,Fairview-Florez-BU11CB,13913,Emerson-lachman-BU11C,
2317,B11CB,09/17/2016,10:00 AM,ARS-OldMill,13893,Vikings-Dickstein-BU11CB,14118,Arsenal-Sylvester-BU11CB,
2318,B11CB,09/17/2016,12:00 PM,NY-WC-SmGrass2,14059,Torpedoes-Ocampos-BU11CB,14555,WorldClassFC-Miller-BU11CB,
2319,B11CB,09/24/2016,01:30 PM,VIK-Ruckman,14555,WorldClassFC-Miller-BU11CB,13893,Vikings-Dickstein-BU11CB,
2320,B11CB,09/24/2016,04:00 PM,GLENRDGE-WashFld,14118,Arsenal-Sylvester-BU11CB,14410,GlenRidge-Arnett-BU11C,
2321,B11CB,09/24/2016,11:00 AM,EM-HSTurf3Small,14629,FtLee-Lee-BU11C,13913,Emerson-lachman-BU11C,
2322,B11CB,09/24/2016,09:45 AM,FAIRVIEW-English,14059,Torpedoes-Ocampos-BU11CB,14576,Fairview-Florez-BU11CB,
2323,B11CB,10/01/2016,11:30 AM,FTLEE-VanFleet,14576,Fairview-Florez-BU11CB,14629,FtLee-Lee-BU11C,
2324,B11CB,10/01/2016,12:00 AM,F1,14555,WorldClassFC-Miller-BU11CB,14410,GlenRidge-Arnett-BU11C,
2325,B11CB,10/01/2016,11:00 AM,VIK-Ruckman,14059,Torpedoes-Ocampos-BU11CB,13893,Vikings-Dickstein-BU11CB,
2326,B11CB,10/01/2016,11:00 AM,ARS-OldMill,13913,Emerson-lachman-BU11C,14118,Arsenal-Sylvester-BU11CB,
2327,B11CB,10/15/2016,11:00 AM,EM-HSTurf2Small,14555,WorldClassFC-Miller-BU11CB,13913,Emerson-lachman-BU11C,
2328,B11CB,10/15/2016,03:45 PM,GLENRDGE-WashFld,14059,Torpedoes-Ocampos-BU11CB,14410,GlenRidge-Arnett-BU11C,
2329,B11CB,10/15/2016,05:15 PM,FTLEE-VanFleet,14118,Arsenal-Sylvester-BU11CB,14629,FtLee-Lee-BU11C,
2330,B11CB,10/15/2016,09:30 AM,FAIRVIEW-English,13893,Vikings-Dickstein-BU11CB,14576,Fairview-Florez-BU11CB,
2331,B11CB,10/22/2016,12:00 AM,F1,14576,Fairview-Florez-BU11CB,14118,Arsenal-Sylvester-BU11CB,
2332,B11CB,10/22/2016,07:30 PM,NY-WC-SmTurf6,14629,FtLee-Lee-BU11C,14555,WorldClassFC-Miller-BU11CB,
2333,B11CB,10/22/2016,12:00 AM,TBS (V),13913,Emerson-lachman-BU11C,14059,Torpedoes-Ocampos-BU11CB,
2334,B11CB,10/22/2016,12:45 PM,VIK-Ruckman,14410,GlenRidge-Arnett-BU11C,13893,Vikings-Dickstein-BU11CB,
2335,B11CB,10/29/2016,09:00 AM,EM-HSTurf2Small,13893,Vikings-Dickstein-BU11CB,13913,Emerson-lachman-BU11C,
2336,B11CB,10/29/2016,01:30 PM,NY-WC-SmTurf6,14118,Arsenal-Sylvester-BU11CB,14555,WorldClassFC-Miller-BU11CB,
2337,B11CB,10/29/2016,12:00 AM,TBS (F),14410,GlenRidge-Arnett-BU11C,14576,Fairview-Florez-BU11CB,
2338,B11CB,10/29/2016,06:15 PM,TORP-Pulis1,14629,FtLee-Lee-BU11C,14059,Torpedoes-Ocampos-BU11CB,
2339,B11CB,11/05/2016,09:00 AM,EM-GradField,14410,GlenRidge-Arnett-BU11C,13913,Emerson-lachman-BU11C,
2340,B11CB,11/05/2016,09:30 AM,ARS-OldMill,14059,Torpedoes-Ocampos-BU11CB,14118,Arsenal-Sylvester-BU11CB,
2341,B11CB,11/05/2016,09:00 AM,NY-WC-SmGrass2,14576,Fairview-Florez-BU11CB,14555,WorldClassFC-Miller-BU11CB,
2342,B11CB,11/05/2016,12:00 PM,FTLEE-VanFleet,13893,Vikings-Dickstein-BU11CB,14629,FtLee-Lee-BU11C,
2343,B11CB,11/12/2016,03:00 PM,TORP-Pulis1,14555,WorldClassFC-Miller-BU11CB,14059,Torpedoes-Ocampos-BU11CB,
2344,B11CB,11/12/2016,09:45 AM,FAIRVIEW-English,13913,Emerson-lachman-BU11C,14576,Fairview-Florez-BU11CB,
2345,B11CB,11/12/2016,11:00 AM,GLENRDGE-WashFld,14629,FtLee-Lee-BU11C,14410,GlenRidge-Arnett-BU11C,
2346,B11CB,11/12/2016,12:00 AM,TBS (H),14118,Arsenal-Sylvester-BU11CB,13893,Vikings-Dickstein-BU11CB,
2347,B11CB,11/19/2016,04:30 PM,TORP-Pulis2,14576,Fairview-Florez-BU11CB,14059,Torpedoes-Ocampos-BU11CB,
2348,B11CB,11/19/2016,12:00 PM,FTLEE-VanFleet,13913,Emerson-lachman-BU11C,14629,FtLee-Lee-BU11C,
2349,B11CB,11/19/2016,12:00 PM,NY-WC-SmTurf6,13893,Vikings-Dickstein-BU11CB,14555,WorldClassFC-Miller-BU11CB,
2350,B11CB,11/19/2016,12:00 AM,TBS (V),14410,GlenRidge-Arnett-BU11C,14118,Arsenal-Sylvester-BU11CB,
2351,B11CW,09/10/2016,01:30 PM,RDBH-MS-Sm,13935,FairLawnAllSports-Amaya-BU11C,14207,RiverDell-Grivas-BU11CW,
2352,B11CW,09/10/2016,05:00 PM,RUTH-Memorial3,14003,NoBergen-Castro-BU11C,14049,Rutherford-Auten-BU11C,
2353,B11CW,09/10/2016,12:00 AM,TBS (H),14693,Hoboken-Kron-BU11CW,14678,Leonia-LaBianco-BU11E,
2354,B11CW,09/10/2016,11:00 AM,BGFD-Vivyen,14616,Clarkstown-Charles-BU11C,14264,Bergenfield-Narvaez-BU11C,
2355,B11CW,09/10/2016,04:00 PM,MAHWAH-Trinity,14463,JerseyCity-FrancoJr-BU11C,14124,Mahwah-Diaz-BU11C,
2356,B11CW,09/17/2016,06:15 PM,HOB-1600,14124,Mahwah-Diaz-BU11C,14693,Hoboken-Kron-BU11CW,
2357,B11CW,09/17/2016,03:45 PM,BGFD-Vivyen,14463,JerseyCity-FrancoJr-BU11C,14264,Bergenfield-Narvaez-BU11C,
2358,B11CW,09/17/2016,01:45 PM,NY-CLARK-KennedyPk2,14049,Rutherford-Auten-BU11C,14616,Clarkstown-Charles-BU11C,
2359,B11CW,09/17/2016,04:15 PM,NoBergen-HudsonCtyPk,14207,RiverDell-Grivas-BU11CW,14003,NoBergen-Castro-BU11C,
