GameID,Num,Div,Date,Time,Field,Visitor,TeamV,Home,TeamH
69283,33692,G14CB,05/18/2011,07:30 PM,AJAX-Willow,3232,Bayonnne-G14CB-Gibson,3937,Ajax-G14CB-Motta
69306,33715,G14CB,05/22/2011,01:00 PM,AJAX-HawthorneHS,3325,Montclair-G14CB-David,3937,Ajax-G14CB-Motta
69498,33907,G19CB,05/22/2011,03:00 PM,AJAX-HawthorneHS,3920,Rutherford-G19CB-Tully,3971,Ajax-G19CB-Cruz
66567,32141,B17C,05/22/2011,05:00 PM,AJAX-HawthorneHS,3990,Arsenal-B17C-Cantu,3972,Ajax-B17C-Harte
68406,32699,G10B,05/22/2011,01:00 PM,AJAX-MPHS-Sm,3715,Monroe-Wood-G10B-Hamann,3942,Ajax-G10B-Desiderio
68803,33096,G11CW,05/22/2011,01:00 PM,AJAX-Willow,3903,CougarUtd-G11CW-Costantino,3939,Ajax-G11CW-Gonnello
69496,33905,G19CB,05/22/2011,02:45 PM,AJAX-Willow,3569,RYSA-G19CB-Gilleran,3965,Ajax-G19CB-Adams
69459,33868,G19CB,05/25/2011,07:30 PM,AJAX-Willow,3376,NJStallions-G19CB-Lauretta,3971,Ajax-G19CB-Cruz
69309,33718,G14CB,06/05/2011,01:00 PM,AJAX-HawthorneHS,3743,GlenRidge-G14CB-Berry,3937,Ajax-G14CB-Motta
68868,33161,G12A,06/05/2011,01:00 PM,AJAX-MPHS-Lg,3362,Arsenal-G12A-Mallias,3938,Ajax-G12A-Gleba
69451,33860,G19B,06/05/2011,02:45 PM,AJAX-MPHS-Lg,3649,Americans-G19B-Capozzi,3964,Ajax-G19B-Gleba
68418,32711,G10B,06/12/2011,01:00 PM,AJAX-MPHS-Sm,3636,GlenRock-G10B-Shaw,3942,Ajax-G10B-Desiderio
68871,33164,G12A,06/12/2011,01:00 PM,AJAX-Willow,3531,Americans-G12A-Murray,3938,Ajax-G12A-Gleba
68813,33106,G11CW,06/12/2011,02:45 PM,AJAX-Willow,3935,Nutley-G11CW-Conklin,3939,Ajax-G11CW-Gonnello
