GameID,Num,Div,Date,Time,Field,Visitor,TeamV,Home,TeamH
17785,3339,G10B,11/15/2009,11:00 AM,NY-MW-CentralValley7,1480,Dragons-G10B-Wilson,894,Monroe-Wood-G10B-Fergus
17687,3240,G09E,11/15/2009,12:30 PM,NY-MW-CentralValley7,1510,Mahwah-G09E-DiMartino,946,Monroe-Wood-G09E-Rivera
17639,3192,G09D,11/15/2009,02:00 PM,NY-MW-CentralValley7,1357,WorldClassFC-G09D-Berkanish,945,Monroe-Wood-G09D-Hamann
17690,3243,G09E,11/22/2009,01:00 PM,NY-MW-CentralValley7,1396,Arsenal-G09E-Gross,946,Monroe-Wood-G09E-Rivera
15157,3645,G11CB,09/20/2009,10:00 AM,NY-MW-CentralVlley12,1157,Clarkstown-G11CB-Johnston,947,Monroe-Wood-G11CB-Palanza
15467,3815,G12A,09/20/2009,11:45 AM,NY-MW-CentralVlley12,1238,Arsenal-G12A-LaRocca,935,Monroe-Wood-G12A-OMalley
15178,4245,G13P,09/20/2009,01:30 PM,NY-MW-CentralVlley12,1589,Clifton-G13P-Perdomo,1386,Monroe-Wood-G13P-Wagner
16307,1969,B11BW,10/03/2009,11:30 AM,NY-MW-CentralVlley12,858,FairLawnAllSports-B11BW-Bosch,891,Monroe-Wood-B11BW-Hatch
15166,3654,G11CB,10/04/2009,09:00 AM,NY-MW-CentralVlley12,1318,Spartan-G11CB-Salinardi,947,Monroe-Wood-G11CB-Palanza
15063,3551,G11A,10/04/2009,10:45 AM,NY-MW-CentralVlley12,920,GlenRock-G11A-Lohr,934,Monroe-Wood-G11A-Duffell
15478,3826,G12A,10/04/2009,12:30 PM,NY-MW-CentralVlley12,1102,Maroons-G12A-Ades,935,Monroe-Wood-G12A-OMalley
15412,4479,G14DW,10/04/2009,02:15 PM,NY-MW-CentralVlley12,1100,GlenRidge-G14DW-Buchmann,936,Monroe-Wood-G14DW-Chan
16312,1974,B11BW,10/17/2009,11:00 AM,NY-MW-CentralVlley12,1410,Montclair-B11BW-Obaditch,891,Monroe-Wood-B11BW-Hatch
15654,4482,G14DW,10/18/2009,10:00 AM,NY-MW-CentralVlley12,977,FtLee-G14DW-McKenna,936,Monroe-Wood-G14DW-Chan
15186,4253,G13P,10/18/2009,12:00 PM,NY-MW-CentralVlley12,1241,Arsenal-G13P-Hornyak,1386,Monroe-Wood-G13P-Wagner
16317,1979,B11BW,10/31/2009,11:00 AM,NY-MW-CentralVlley12,1110,Maroons-B11BW-Edwards,891,Monroe-Wood-B11BW-Hatch
16555,2219,B12BB,10/31/2009,12:45 PM,NY-MW-CentralVlley12,1506,DenofLions-B12BB-Marta,892,Monroe-Wood-B12BB-Martin
17045,2593,B13DB,10/31/2009,02:30 PM,NY-MW-CentralVlley12,1185,RYSA-B13DB-Morris,893,Monroe-Wood-B13DB-Wilken
15078,3566,G11A,11/01/2009,09:30 AM,NY-MW-CentralVlley12,1327,Clifton-G11A-Cedro,934,Monroe-Wood-G11A-Duffell
14960,3667,G11CB,11/01/2009,11:15 AM,NY-MW-CentralVlley12,1590,RamapoValley-G11CB-Mayer,947,Monroe-Wood-G11CB-Palanza
15660,4488,G14DW,11/01/2009,01:00 PM,NY-MW-CentralVlley12,872,FairLawnAllSports-G14DW-Mayer,936,Monroe-Wood-G14DW-Chan
17051,2599,B13DB,11/14/2009,02:00 PM,NY-MW-CentralVlley12,860,RiverDell-B13DB-Hartman,893,Monroe-Wood-B13DB-Wilken
15090,3578,G11A,11/15/2009,10:00 AM,NY-MW-CentralVlley12,1440,Nutley-G11A-Callaghan,934,Monroe-Wood-G11A-Duffell
15198,4265,G13P,11/15/2009,11:45 AM,NY-MW-CentralVlley12,1412,Clarkstown-G13P-Dempsey,1386,Monroe-Wood-G13P-Wagner
18278,1415,B09CW,09/12/2009,04:00 PM,NY-MW-Primo1,1261,Stingrays-B09CW-Johnson,932,Monroe-Wood-B09CW-Lagarde
18282,1419,B09CW,09/19/2009,01:30 PM,NY-MW-Primo1,991,Warriors-B09CW-Wolodkowicz,932,Monroe-Wood-B09CW-Lagarde
18287,1424,B09CW,10/03/2009,03:30 PM,NY-MW-Primo1,999,Tenafly-B09CW-Avrassoglou,932,Monroe-Wood-B09CW-Lagarde
18292,1429,B09CW,10/17/2009,03:15 PM,NY-MW-Primo1,1294,RamapoValley-B09CW-Greenfield,932,Monroe-Wood-B09CW-Lagarde
18294,1431,B09CW,10/24/2009,02:15 PM,NY-MW-Primo1,1261,Stingrays-B09CW-Johnson,932,Monroe-Wood-B09CW-Lagarde
18299,1436,B09CW,11/07/2009,03:00 PM,NY-MW-Primo1,941,RiverDell-B09CW-Haney,932,Monroe-Wood-B09CW-Lagarde
16299,1960,B11BW,09/12/2009,10:00 AM,NY-MW-WMombasha,1199,Emerson-B11BW-Clouse,891,Monroe-Wood-B11BW-Hatch
16523,2186,B12BB,09/12/2009,11:45 AM,NY-MW-WMombasha,1183,RYSA-B12BB-Kilday,892,Monroe-Wood-B12BB-Martin
17029,2577,B13DB,09/12/2009,01:30 PM,NY-MW-WMombasha,1543,NoValley-B13DB-Jamgotchian,893,Monroe-Wood-B13DB-Wilken
18102,3537,G11A,09/13/2009,10:00 AM,NY-MW-WMombasha,1093,Maroons-G11A-Ricciardi,934,Monroe-Wood-G11A-Duffell
15942,4240,G13P,09/13/2009,11:45 AM,NY-MW-WMombasha,1341,NJRangers-G13P-Costa,1386,Monroe-Wood-G13P-Wagner
15404,4471,G14DW,09/13/2009,01:45 PM,NY-MW-WMombasha,1167,Leonia-G14DW-Scarangella,936,Monroe-Wood-G14DW-Chan
16536,2199,B12BB,09/26/2009,11:45 AM,NY-MW-WMombasha,1462,Rutherford-B12BB-Bonner,892,Monroe-Wood-B12BB-Martin
17035,2583,B13DB,09/26/2009,01:30 PM,NY-MW-WMombasha,1387,Mahwah-B13DB-Cassidy,893,Monroe-Wood-B13DB-Wilken
15476,3824,G12A,09/27/2009,10:00 AM,NY-MW-WMombasha,1592,Quickstrike-G12A-Taylor,935,Monroe-Wood-G12A-OMalley
15160,3648,G11CB,09/27/2009,11:45 AM,NY-MW-WMombasha,1096,GlenRidge-G11CB-Davie,947,Monroe-Wood-G11CB-Palanza
16550,2214,B12BB,10/24/2009,10:00 AM,NY-MW-WMombasha,1478,Dragons-B12BB-Scherr,892,Monroe-Wood-B12BB-Martin
15075,3563,G11A,10/25/2009,11:00 AM,NY-MW-WMombasha,1553,NoValley-G11A-Walsh,934,Monroe-Wood-G11A-Duffell
16320,1982,B11BW,11/07/2009,10:00 AM,NY-MW-WMombasha,879,Thistle-B11BW-Munro,891,Monroe-Wood-B11BW-Hatch
16556,2220,B12BB,11/07/2009,11:45 AM,NY-MW-WMombasha,900,Hotspur-B12BB-Illes,892,Monroe-Wood-B12BB-Martin
15497,3845,G12A,11/08/2009,10:00 AM,NY-MW-WMombasha,910,Hotspur-G12A-Gilligan,935,Monroe-Wood-G12A-OMalley
15194,4261,G13P,11/08/2009,11:45 AM,NY-MW-WMombasha,912,Hotspur-G13P-Johnston,1386,Monroe-Wood-G13P-Wagner
15665,4493,G14DW,11/08/2009,01:45 PM,NY-MW-WMombasha,1288,Belleville-G14DW-Hood,936,Monroe-Wood-G14DW-Chan
17055,2603,B13DB,11/21/2009,02:00 PM,NY-MW-WMombasha,1301,RamapoValley-B13DB-Sedwick,893,Monroe-Wood-B13DB-Wilken
17788,3342,G10B,11/22/2009,12:00 AM,TBS(H),1237,Arsenal-G10B-LaRocca,894,Monroe-Wood-G10B-Fergus
16572,2236,B12BB,11/28/2009,12:00 AM,TBS(L),1385,WorldClassFC-B12BB-Turkoz,892,Monroe-Wood-B12BB-Martin
17747,3301,G10B,09/20/2009,12:00 AM,TBS(V),1039,Torpedoes-G10B-Gerber,894,Monroe-Wood-G10B-Fergus
14962,3669,G11CB,11/08/2009,12:00 AM,TBS(V),1420,Montclair-G11CB-Mieth,947,Monroe-Wood-G11CB-Palanza
15506,3854,G12A,11/15/2009,12:00 AM,TBS(V),1581,Torpedoes-G12A-Petrow,935,Monroe-Wood-G12A-OMalley
