GameID,Num,Div,Date,Time,Field,Visitor,TeamV,Home,TeamH
16640,2304,B12C,10/17/2009,12:00 AM,F1,1299,RamapoValley-B12C-Maiorano,1451,FtLee-B12C-DiMeglio
17130,2678,B14A,10/17/2009,12:00 AM,F1,1187,RYSA-B14A-Barron,973,FtLee-B14A-Leale
17137,2685,B14A,10/24/2009,12:00 AM,F1,881,Thistle-B14A-Barros,973,FtLee-B14A-Leale
16477,2140,B11P,10/24/2009,12:00 AM,F1,1212,NoRockland-B11P-Piscopiello,971,FtLee-B11P-Keller
16507,2170,B12A,10/24/2009,12:00 AM,F1,1006,Tenafly-B12A-Kraft,972,FtLee-B12A-Marin
18121,1257,B09A,10/24/2009,12:00 AM,F1,917,GlenRock-B09A-Milbrodt,969,FtLee-B09A-Holzapfel
18259,1396,B09CB,10/24/2009,12:00 AM,F1,1174,RYSA-B09CB-Yazdi,1450,FtLee-B09CB-Finizio
17820,3374,G10C,10/25/2009,12:00 AM,F1,1523,CougarUtd-G10C-Costantino,975,FtLee-G10C-Nitti
15657,4485,G14DW,10/25/2009,12:00 AM,F1,1100,GlenRidge-G14DW-Buchmann,977,FtLee-G14DW-McKenna
15722,4020,G12DW,10/25/2009,12:00 AM,F1,1441,Nutley-G12DW-Zaremba,976,FtLee-G12DW-Yee
16510,2173,B12A,10/31/2009,12:00 AM,F1,1031,Torpedoes-B12A-Moffett,972,FtLee-B12A-Marin
16480,2143,B11P,10/31/2009,12:00 AM,F1,1029,Torpedoes-B11P-Chagares,971,FtLee-B11P-Keller
17884,1140,B08CW,10/31/2009,12:00 AM,F1,1056,Maroons-B08CW-Weil,978,FtLee-B08CW-Park
18262,1399,B09CB,10/31/2009,12:00 AM,F1,1113,CougarSC-B09CB-delaTorre,1450,FtLee-B09CB-Finizio
18136,1272,B09A,10/31/2009,12:00 AM,F1,1122,Ironbound-B09A-Rosamilia,969,FtLee-B09A-Holzapfel
17825,3379,G10C,11/01/2009,12:00 AM,F1,1514,Montclair-G10C-Jackson,975,FtLee-G10C-Nitti
15727,4025,G12DW,11/01/2009,12:00 AM,F1,1530,Rutherford-G12DW-LaPorta,976,FtLee-G12DW-Yee
15661,4489,G14DW,11/01/2009,12:00 AM,F1,1167,Leonia-G14DW-Scarangella,977,FtLee-G14DW-McKenna
17365,2915,G08A,11/01/2009,12:00 AM,F1,1276,Americans-G08A-Hite,974,FtLee-G08A-Kern
17145,2694,B14A,11/07/2009,12:00 AM,F1,1275,Americans-B14A-Schick,973,FtLee-B14A-Leale
16653,2317,B12C,11/07/2009,12:00 AM,F1,1144,CougarSC-B12C-Barron,1451,FtLee-B12C-DiMeglio
16485,2148,B11P,11/07/2009,12:00 AM,F1,1539,NoValley-B11P-Jamgotchian,971,FtLee-B11P-Keller
18269,1406,B09CB,11/07/2009,12:00 AM,F1,1575,Hoboken-B09CB-Conlin,1450,FtLee-B09CB-Finizio
18443,1581,B10AB,11/14/2009,12:00 AM,F1,1512,WayneSC-B10AB-Phili,970,FtLee-B10AB-Keller
16806,1025,B08A,11/14/2009,12:00 AM,F1,1124,Ironbound-B08A-RomeuNeves,968,FtLee-B08A-Guacci
17371,2921,G08A,11/15/2009,12:00 AM,F1,1352,WorldClassFC-G08A-Kelly,974,FtLee-G08A-Kern
17152,2701,B14A,11/21/2009,12:00 AM,F1,1082,Maroons-B14A-Boyce,973,FtLee-B14A-Leale
16809,1028,B08A,11/21/2009,12:00 AM,F1,1055,Maroons-B08A-Henni,968,FtLee-B08A-Guacci
16662,2327,B12C,11/21/2009,12:00 AM,F1,1021,Dumont-B12C-Leuck,1451,FtLee-B12C-DiMeglio
16521,2184,B12A,11/21/2009,12:00 AM,F1,1411,Montclair-B12A-Emily,972,FtLee-B12A-Marin
18445,1583,B10AB,11/21/2009,12:00 AM,F1,1195,Hackensack-B10AB-Battaglia,970,FtLee-B10AB-Keller
18275,1412,B09CB,11/21/2009,12:00 AM,F1,1050,Maroons-B09CB-Sherman,1450,FtLee-B09CB-Finizio
17893,1149,B08CW,11/21/2009,12:00 AM,F1,1203,Emerson-B08CW-buschbacker,978,FtLee-B08CW-Park
15670,4498,G14DW,11/22/2009,12:00 AM,F1,936,Monroe-Wood-G14DW-Chan,977,FtLee-G14DW-McKenna
15735,4033,G12DW,11/22/2009,12:00 AM,F1,1490,Verona-G12DW-Horton,976,FtLee-G12DW-Yee
17373,2923,G08A,11/22/2009,12:00 AM,F1,1269,Arsenal-G08A-Skene,974,FtLee-G08A-Kern
17843,3397,G10C,11/29/2009,12:00 AM,TBS(L),1152,Lyndhurst-G10C-Perrotti,975,FtLee-G10C-Nitti
