GameID,Num,Div,Date,Time,Field,Visitor,TeamV,Home,TeamH
16504,2167,B12A,10/17/2009,12:00 AM,F1,972,FtLee-B12A-Marin,1411,Montclair-B12A-Emily
16428,2091,B11D,10/17/2009,12:00 AM,F1,1112,Maroons-B11D-Carney,1405,Montclair-B11D-Carlene
16087,1747,B10CB,10/17/2009,12:00 AM,F1,1262,Stingrays-B10CB-Clarkson,1404,Montclair-B10CB-YahrRader
15282,4349,G14B,10/18/2009,12:00 AM,F1,1583,Hoboken-G14B-McGuirl,1433,Montclair-G14B-Kent
15171,3659,G11CB,10/18/2009,12:00 AM,F1,1318,Spartan-G11CB-Salinardi,1420,Montclair-G11CB-Mieth
15760,4058,G13A,10/18/2009,12:00 AM,F1,1491,Verona-G13A-Flores,1430,Montclair-G13A-Moore
16082,1742,B10CB,10/24/2009,12:00 AM,F1,877,FairLawnAllSports-B10CB-Hyde,1404,Montclair-B10CB-YahrRader
16435,2098,B11D,10/24/2009,12:00 AM,F1,1355,Arsenal-B11D-Piatigorski,1405,Montclair-B11D-Carlene
16313,1975,B11BW,10/24/2009,12:00 AM,F1,858,FairLawnAllSports-B11BW-Bosch,1410,Montclair-B11BW-Obaditch
16508,2171,B12A,10/24/2009,12:00 AM,F1,1031,Torpedoes-B12A-Moffett,1411,Montclair-B12A-Emily
16690,2355,B12D,10/24/2009,12:00 AM,F1,1079,Maroons-B12D-Hadfield,1544,Montclair-B12D-Bollinger
17219,2768,B14C,10/24/2009,12:00 AM,F1,1597,RamapoValley-B14C-Wickes,1429,Montclair-B14C-Knight
16939,2486,B13BB,10/24/2009,12:00 AM,F1,1255,Americans-B13BB-Gotrell,1416,Montclair-B13BB-Sands
17331,2881,B14P,10/24/2009,12:00 AM,F1,1289,Torpedoes-B14P-Salvaggio,1417,Montclair-B14P-RodriguezVars
17819,3373,G10C,10/25/2009,12:00 AM,F1,1464,Rutherford-G10C-Centurion,1514,Montclair-G10C-Jackson
15924,4222,G13D,10/25/2009,12:00 AM,F1,1414,Aviators-G13D-Wyrostek,1470,Montclair-G13D-David
14956,3663,G11CB,10/25/2009,12:00 AM,F1,1590,RamapoValley-G11CB-Mayer,1420,Montclair-G11CB-Mieth
15035,3742,G11D,10/25/2009,12:00 AM,F1,1415,Bergenfield-G11D-Ramirez,1421,Montclair-G11D-Villella
16943,2490,B13BB,10/31/2009,12:00 AM,F1,1008,Tenafly-B13BB-Nestler,1416,Montclair-B13BB-Sands
17222,2771,B14C,10/31/2009,12:00 AM,F1,1458,Nutley-B14C-Feraco,1429,Montclair-B14C-Knight
16512,2175,B12A,10/31/2009,12:00 AM,F1,1378,Clarkstown-B12A-Torres,1411,Montclair-B12A-Emily
16318,1980,B11BW,10/31/2009,12:00 AM,F1,1199,Emerson-B11BW-Clouse,1410,Montclair-B11BW-Obaditch
15989,1648,B10BB,10/31/2009,12:00 AM,F1,1493,Verona-B10BB-DeCastro,1542,Montclair-B10BB-Deutsch
18436,1574,B10AB,10/31/2009,12:00 AM,F1,1131,WayneBG-B10AB-Rosen,1403,Montclair-B10AB-Duncan
17335,2885,B14P,10/31/2009,12:00 AM,F1,1545,NoValley-B14P-OReilly,1417,Montclair-B14P-RodriguezVars
17723,3276,G10A,11/01/2009,12:00 AM,F1,1137,WayneBG-G10A-Slider,1418,Montclair-G10A-VanSiclen
15040,3747,G11D,11/01/2009,12:00 AM,F1,1524,CougarUtd-G11D-Doku,1421,Montclair-G11D-Villella
15332,4399,G14CB,11/01/2009,12:00 AM,F1,1048,Emerson-G14CB-Heinrich,1434,Montclair-G14CB-Bangs
15928,4226,G13D,11/01/2009,12:00 AM,F1,1107,Maroons-G13D-Burke,1470,Montclair-G13D-David
15393,4460,G14DB,11/01/2009,12:00 AM,F1,1408,Bergenfield-G14DB-Piovane,1435,Montclair-G14DB-Silver
15536,3884,G12BB,11/01/2009,12:00 AM,F1,1239,Arsenal-G12BB-Rosen,1515,Montclair-G12BB-Duckworth
15976,1635,B10BB,11/07/2009,12:00 AM,F1,1064,WayneSC-B10BB-Carrero,1542,Montclair-B10BB-Deutsch
16099,1759,B10CB,11/07/2009,12:00 AM,F1,1437,Nutley-B10CB-Roselli,1404,Montclair-B10CB-YahrRader
16515,2178,B12A,11/07/2009,12:00 AM,F1,1228,Arsenal-B12A-McManus,1411,Montclair-B12A-Emily
16701,2366,B12D,11/07/2009,12:00 AM,F1,1521,CougarUtd-B12D-Nolan,1544,Montclair-B12D-Bollinger
17227,2776,B14C,11/07/2009,12:00 AM,F1,1578,Hoboken-B14C-Lucivero,1429,Montclair-B14C-Knight
16948,2495,B13BB,11/07/2009,12:00 AM,F1,1365,WorldClassFC-B13BB-Sileo,1416,Montclair-B13BB-Sands
18438,1576,B10AB,11/07/2009,12:00 AM,F1,970,FtLee-B10AB-Keller,1403,Montclair-B10AB-Duncan
15294,4361,G14B,11/08/2009,12:00 AM,F1,989,Warriors-G14B-Kocela,1433,Montclair-G14B-Kent
15042,3749,G11D,11/08/2009,12:00 AM,F1,1145,WayneBG-G11D-Hulbert,1421,Montclair-G11D-Villella
15931,4229,G13D,11/08/2009,12:00 AM,TBS(V),1106,Maroons-G13D-Daniels,1470,Montclair-G13D-David
17230,2779,B14C,11/14/2009,12:00 AM,F1,1563,Ajax-B14C-Gonnello,1429,Montclair-B14C-Knight
16449,2112,B11D,11/14/2009,12:00 AM,F1,1347,Secaucus-B11D-Africa,1405,Montclair-B11D-Carlene
17341,2891,B14P,11/14/2009,12:00 AM,F1,885,SCVistula-B14P-Milaniak,1417,Montclair-B14P-RodriguezVars
17736,3289,G10A,11/15/2009,12:00 AM,F1,1331,Mahwah-G10A-VonZwehl,1418,Montclair-G10A-VanSiclen
17833,3387,G10C,11/15/2009,12:00 AM,F1,985,Warriors-G10C-Gimelli,1514,Montclair-G10C-Jackson
15935,4233,G13D,11/15/2009,12:00 AM,F1,1013,Tenafly-G13D-Gelbert,1470,Montclair-G13D-David
15541,3889,G12BB,11/15/2009,12:00 AM,F1,954,RYSA-G12BB-Regiec,1515,Montclair-G12BB-Duckworth
15399,4466,G14DB,11/15/2009,12:00 AM,F1,1596,WayneSC-G14DB-Adamchak,1435,Montclair-G14DB-Silver
14966,3673,G11CB,11/15/2009,12:00 AM,F1,1096,GlenRidge-G11CB-Davie,1420,Montclair-G11CB-Mieth
15339,4406,G14CB,11/15/2009,12:00 AM,F1,1474,Rutherford-G14CB-Tully,1434,Montclair-G14CB-Bangs
16453,2116,B11D,11/21/2009,12:00 AM,F1,1322,Spartan-B11D-Cortes,1405,Montclair-B11D-Carlene
16325,1987,B11BW,11/21/2009,12:00 AM,F1,891,Monroe-Wood-B11BW-Hatch,1410,Montclair-B11BW-Obaditch
16109,1769,B10CB,11/21/2009,12:00 AM,F1,1468,Rutherford-B10CB-Snapp,1404,Montclair-B10CB-YahrRader
16001,1660,B10BB,11/21/2009,12:00 AM,F1,1027,Torpedoes-B10BB-Finn,1542,Montclair-B10BB-Deutsch
17234,2783,B14C,11/21/2009,12:00 AM,F1,1508,DenofLions-B14C-Andrade,1429,Montclair-B14C-Knight
16955,2502,B13BB,11/21/2009,12:00 AM,F1,1080,Maroons-B13BB-Concilio,1416,Montclair-B13BB-Sands
16706,2371,B12D,11/21/2009,12:00 AM,F1,1190,Vikings-B12D-Kilduff,1544,Montclair-B12D-Bollinger
17342,2892,B14P,11/21/2009,12:00 AM,F1,1129,Bergenfield-B14P-Rogers,1417,Montclair-B14P-RodriguezVars
17741,3294,G10A,11/22/2009,12:00 AM,F1,1253,Americans-G10A-Pennington,1418,Montclair-G10A-VanSiclen
15341,4408,G14CB,11/22/2009,12:00 AM,F1,1374,Ironbound-G14CB-Valencia,1434,Montclair-G14CB-Bangs
15306,4373,G14B,11/22/2009,12:00 AM,F1,1561,Ajax-G14B-Adams,1433,Montclair-G14B-Kent
14971,3678,G11CB,11/22/2009,12:00 AM,F1,1157,Clarkstown-G11CB-Johnston,1420,Montclair-G11CB-Mieth
15049,3756,G11D,11/22/2009,12:00 AM,F1,1094,Maroons-G11D-Testa,1421,Montclair-G11D-Villella
15400,4467,G14DB,11/22/2009,12:00 AM,F1,927,GlenRock-G14DB-Politi,1435,Montclair-G14DB-Silver
15545,3893,G12BB,11/22/2009,12:00 AM,F1,1158,Clarkstown-G12BB-Looney,1515,Montclair-G12BB-Duckworth
15784,4082,G13A,11/22/2009,12:00 AM,F1,1130,Bergenfield-G13A-Ardizzone,1430,Montclair-G13A-Moore
